problem,z3,msat,minisat-ml,minisat,batsat,z3.time,msat.time,minisat-ml.time,minisat.time,batsat.time
benchs/basic/uf20-0814.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0813.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0812.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0811.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0810.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-081.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0809.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0808.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.02,0.01
benchs/basic/uf20-0807.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0806.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0805.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0804.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0803.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0802.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0801.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0800.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-080.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-08.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0799.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0798.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.02,0.01
benchs/basic/uf20-0797.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0796.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0795.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0794.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0793.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0792.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0791.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0790.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-079.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0789.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0788.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0787.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0786.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0785.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0784.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0783.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0782.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0781.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0780.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-078.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0779.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0778.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0777.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0776.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0775.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0774.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.01,0.01
benchs/basic/uf20-0773.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0772.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0771.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0770.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-077.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0769.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0768.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0767.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0766.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0765.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0764.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0763.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0762.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0761.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0760.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-076.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0759.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0758.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0757.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0756.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0755.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0754.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0753.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0752.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0751.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0750.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-075.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0749.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0748.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0747.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0746.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0745.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0744.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0743.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0742.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0741.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0740.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-074.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0739.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0738.cnf.gz,sat,sat,sat,sat,sat,0.03,0.01,0.02,0.01,0.01
benchs/basic/uf20-0737.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0736.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0735.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0734.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0733.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0732.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0731.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0730.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-073.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0729.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0728.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0727.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0726.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0725.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0724.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0723.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0722.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0721.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0720.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-072.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0719.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0718.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0717.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0716.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0715.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0714.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0713.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.02,0.01
benchs/basic/uf20-0712.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0711.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0710.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-071.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0709.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0708.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0707.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0706.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0705.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0704.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0703.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0702.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0701.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0700.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-070.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-07.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.01,0.01,0.01
benchs/basic/uf20-0699.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0698.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0697.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0696.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0695.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0694.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0693.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0692.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0691.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0690.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-069.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0689.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0688.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0687.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0686.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0685.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0684.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0683.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0682.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0681.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0680.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-068.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0679.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0678.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0677.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0676.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0675.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0674.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0673.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0672.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0671.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0670.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-067.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0669.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0668.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0667.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0666.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0665.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0664.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0663.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0662.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0661.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0660.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-066.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0659.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0658.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0657.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0656.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0655.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0654.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0653.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0652.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0651.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0650.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-065.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0649.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0648.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0647.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0646.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0645.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0644.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0643.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0642.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0641.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0640.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-064.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.02,0.01
benchs/basic/uf20-0639.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0638.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0637.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0636.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0635.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0634.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0633.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0632.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0631.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0630.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-063.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0629.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0628.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0627.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0626.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0625.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0624.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0623.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0622.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0621.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0620.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-062.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0619.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0618.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0617.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0616.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0615.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0614.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0613.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0612.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0611.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0610.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-061.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0609.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0608.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0607.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0606.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0605.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0604.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0603.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0602.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0601.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0600.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-060.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-06.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0599.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0598.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0597.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0596.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0595.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0594.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0593.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0592.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf20-0591.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
